id,code,nom,dci1,dosage1,unite_dosage1,forme,presentation,ppv,ph,prix_br,princeps_generique,taux_remboursement
3686,6118000080206,GENTAGAM 10,GENTAMICINE,10,MG,SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,6.5,4,6.5,G,70%
3687,6118000240020,ARGENT COLLOIDAL 5%,ARGENT COLLOIDAL,5,%,POMMADE,1 TUBE 10 G,17.7,11.7,17.7,G,0%
3688,6118001081196,KARDEGIC,ACIDE ACETYLSALICYLIQUE,300,MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 30 SACHET,30.7,19.2,30.7,P,70%
3689,6118000160342,CALPOL SIX PLUS,PARACETAMOL,250,MG,SUSPENSION BUVABLE,1 FLACON 100 ML,23.8,14.8,23.8,P,70%
3690,6118000240198,BUCCOSEPT,CHLORHEXIDINE,0.12,%,SOLUTION POUR BAIN DE BOUCHE,1 FLACON 200 ML,22.95,15.2,22.95,G,0%
3691,6118001230464,MIDAZOLAM AGUETTANT 5 MG/ML,MIDAZOLAM,5,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE,0,474,474,G,0%
"3692,6118001140848,MENCEVAX ACWY,""VACCIN ANTIMENINGOCOCCIQUE A, C,W135 ET Y"",,NA,PREPARATION INJECTABLE,1 BOITE 1 FLACON,176.4,109.9,176.4,P,70%"
3693,6118000031390,ENTERAL,NIFUROXAZIDE,220,MG,SUSPENSION BUVABLE,1 FLACON 90 ML,25.7,16,25.7,G,70%
3694,6118001020362,METHOTREXATE MYLAN,METHOTREXATE,500,MG,SOLUTION INJECTABLE,10 FLACON 20 ML,1340,1071,1340,G,70%
3695,6118010117831,KLARCINE 250 MG,CLARITHROMYCINE,250,MG,COMPRIME ENROBE,1 BOITE 12 COMPRIME ENROBE,102,63.5,102,G,70%
3696,6118001240043,KLARCINE 250 MG,CLARITHROMYCINE,250,MG,COMPRIME ENROBE,1 BOITE 12 COMPRIME ENROBE,102,63.5,102,G,70%
3697,6118001270033,CARTEOL,CARTEOLOL,2,%,COLLYRE,1 FLACON 3 ML,55.5,34.6,55.5,P,70%
3698,6118001220083,CHOLESTIN 40 MG,SIMVASTATINE,40,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME,232,145.1,232,G,70%
3699,6118001210114,ARANESP 80 ï¿½G,DARBEPOETIN ALFA,80,ï¿½G,SOLUTION INJECTABLE,1 BOITE 4 SERINGUE PREREMPLIE,0,5291.4,5291.4,P,0%
3700,6118000180203,GLYCAN 850 RETARD,METFORMINE,850,MG,COMPRIME ENROBE LP,1 BOITE 60 COMPRIME,38.1,23.8,38.1,G,70%
3701,6118000070023,ALGIK,PARACETAMOL / CAFEINE,500 / 50,MG / MG,POUDRE POUR SOLUTION BUVABLE,1 BOITE 20 SACHET,21.85,14.5,21.85,G,0%
3702,6118001270385,CIPROFLOXACINE GT,CIPROFLOXACINE,200,MG,SOLUTION POUR PERFUSION,1 FLACON 100 ML,143,89.1,143,G,70%
3703,6118001182213,STRUCTUM,CHONDROITINE,500,MG,GELULE,1 BOITE 60 GELULE,230,152.1,230,P,0%
3704,6118000050384,MYCOFLU,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,30,18.7,30,G,70%
3705,6118000021582,XYZALL,LEVOCETIRIZINE,5,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,88,58.2,88,P,0%
3706,6118000030485,GLUCOSE 5% LAPROPHAN,GLUCOSE,5,%,SOLUTION POUR PERFUSION,12 FLACON 500 ML,232.9,154.1,232.9,G,0%
3707,6118000011453,SERC,BETAHISTINE,8,MG,COMPRIME,1 BOITE 50 COMPRIME,69.2,45.8,69.2,P,0%
3708,6118000120186,FLUZOFT,FLUOXETINE,20,MG,GELULE,1 BOITE 28 GELULE,150,93.5,150,G,70%
3709,6118001181803,NAVELBINE,VINORELBINE,50,MG,SOLUTION INJECTABLE,1 FLACON 5 ML,1022,743,1022,P,70%
3710,6118000161301,DERMOVAL,CLOBETASOL,0.05,%,GEL,1 FLACON 20 ML,40,0,40,P,0%
3711,6118001220175,HIBOR 10000 UI ANTI XA,BEMIPARINE,10000,UI,SOLUTION INJECTABLE,1 BOITE 30 SERINGUE PREREMPLIE,0,2616.1999999999998,2616.1999999999998,P,0%
3712,6118001150502,ISOTREX,ISOTRETINOINE,0.05,%,GEL,1 TUBE 30 G,84.3,55.5,84.3,P,0%
3713,6118001030231,LIORESAL,BACLOFENE,10,MG,COMPRIME SECABLE,1 BOITE 50 COMPRIME,105.8,65.900000000000006,105.8,P,70%
3714,6118000070641,MODINE,NIMODIPINE,30,MG,COMPRIME ENROBE,1 BOITE 60 COMPRIME PELLICULE,260.2,162.6,260.2,G,70%
3715,6118001071517,HUMALOG KWIK PEN,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE,1 STYLO PRE-REMPLI 3 ML,111,69.400000000000006,111,P,70%
3716,6118000160595,CUTIVATE,FLUTICASONE,5,MG,POMMADE,1 TUBE 15 G,20.399999999999999,13.5,20.399999999999999,P,0%
3717,6118001180516,ATRICAN,TENONITROZOLE,250,MG,CAPSULE MOLLE GASTRO-RESISTANTE,1 BOITE 8 CAPSULE GASTRO-RESISTANT,35.5,22.1,35.5,P,70%
3718,6118010118104,ACEPRIL,PERINDOPRIL,4,MG,COMPRIME,1 BOITE 28 COMPRIME,98,61.2,98,G,70%
3719,6118000130796,ACEPRIL,PERINDOPRIL,4,MG,COMPRIME,1 BOITE 28 COMPRIME,98,61.2,98,G,70%
3720,6118010125782,MAZAX 500 MG,AZITHROMYCINE,500,MG,COMPRIME PELLICULE,1 BOITE 3 COMPRIME PELLICULE,60,39.700000000000003,60,G,0%
3721,6118010000607,CLIACIL,PHENOXYMETHYLPENICILLINE,1.2,MUI,COMPRIME SECABLE,1 BOITE 20 COMPRIME,68.5,45.3,68.5,P,70%
3722,6118000060642,CLIACIL,PHENOXYMETHYLPENICILLINE,1.2,MUI,COMPRIME SECABLE,1 BOITE 20 COMPRIME,68.5,45.3,68.5,P,70%
3723,6118000160670,FLOXAPEN,FLUCLOXACILLINE,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,22.55,14.9,20.9,P,70%
3724,6118001080908,APROVEL,IRBESARTAN,300,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,218,136.30000000000001,218,P,70%
3725,6118010116308,CURACNE,ISOTRETINOINE,40,MG,CAPSULE MOLLE,1 BOITE 30 COMPRIME,517,342,517,G,70%
3726,6118001183135,CURACNE,ISOTRETINOINE,40,MG,CAPSULE MOLLE,1 BOITE 30 COMPRIME,517,342,517,G,70%
3727,6118000021681,FLUOXET,FLUOXETINE,20,MG,GELULE,1 BOITE 30 GELULE,180,112.1,180,G,70%
3728,6118001142019,ARIXTRA 10 MG/0.8 ML,FONDAPARINUX SODIQUE,10,MG,SOLUTION INJECTABLE,1 BOITE 10 SERINGUE PREREMPLIE,1818,1202.8,1818,P,0%
3729,6118001120420,ADRIBLASTINE RD,DOXORUBICINE,50,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 1 FLACON,454,302,412,P,70%
3730,6118001081103,ELOXATINE 5 MG/ML,OXALIPLATINE,100,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 FLACON 50 ML,2206,1859,2206,P,70%
3731,6118001100026,IMUSPORIN,CICLOSPORINE,50,MG,CAPSULE MOLLE,1 BOITE 50 CAPSULE MOLLE,1063,762,1063,G,70%
3732,6118000090465,NIDAZOL,METRONIDAZOLE,250,MG,COMPRIME,1 BOITE 20 COMPRIME,21.1,13.2,21.1,G,70%
3733,6118010024757,MYCOSIL,AMPHOLYTE G,0.3,%,SOLUTION POUR APPLICATION LOCALE,1 FLACON 120 ML,36.65,24.2,36.65,G,0%
3734,6118000242079,MELOXAM 7.5 MG PROMOPHARM,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 14 COMPRIME,36.200000000000003,23.9,36.200000000000003,G,70%
3735,6118000031093,AVT,ACIDE ACETYLSALICYLIQUE / ACIDE ASCORBIQUE (VITAMINE C),500 / 20,MG / MG,COMPRIME,1 BOITE 20 COMPRIME,9,0,9,G,0%
3736,6118001220045,AULCER 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,115,71.599999999999994,115,G,70%
3737,6118001110155,EXOSEPTOPLIX,CHLORHEXIDINE DIGLUCONATE,125,MG,SOLUTION POUR APPLICATION LOCALE,1 FLACON 50 ML,60,39.700000000000003,60,G,0%
3738,6118001081738,TRITAZIDE 10MG / 12.5MG,RAMIPRIL / HYDROCHLOROTHIAZIDE,10 / 12.5,MG / MG,COMPRIME SECABLE,1 BOITE 14 COMPRIME SECABLE,131,86.7,131,P,0%
3739,6118010000782,CARDINOR,CARVEDILOL,6.25,MG,COMPRIME,1 BOITE 60 COMPRIME,89,55.6,89,G,70%
3740,6118001101375,CARDINOR,CARVEDILOL,6.25,MG,COMPRIME,1 BOITE 60 COMPRIME,89,55.6,89,G,70%
3741,6118010118425,VOLTARENE 100 MG,DICLOFENAC,100,MG,SUPPOSITOIRE,1 BOITE 5 SUPPOSITOIRE,27,16.8,27,P,70%
3742,6118000220404,VOLTARENE 100 MG,DICLOFENAC,100,MG,SUPPOSITOIRE,1 BOITE 5 SUPPOSITOIRE,27,16.8,27,P,70%
3743,6118001230426,DOBUTAMINE AGUETTANT 250MG/20ML,DOBUTAMINE,250,MG,SOLUTION A DILUER POUR PERFUSION,10 AMPOULE 20 ML,802,533,802,G,70%
3234,6118010023439,ALFAPROXINE,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,195,121.5,195,G,70%
3235,6118000091417,ALFAPROXINE,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,195,121.5,195,G,70%
3236,6118000160694,FLOXAPEN,FLUCLOXACILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,45.6,30.1,41.5,P,70%
3237,6118000180234,PRINCI-B FORT,PYRIDOXINE (VITAMINE B6) / THIAMINE (VITAMINE B1),50 / 250,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,50.65,33.5,50.65,P,0%
3238,6118001120895,BETADINE TULLE,POLYVIDONE IODEE,10,%,PANSEMENT MEDICAMENTEUX,1 BOITE 10 COMPRESSE,47.3,31.3,47.3,P,0%
3239,6118000020677,SPASMAG,MAGNESIUM SULFATE / LEVURE CEREVISIAE,59 / 50,MG / MG,GELULE,1 BOITE 60 GELULE,46.95,31.05,46.95,G,0%
3240,6118001270323,FINASTERIDE GT 5MG,FINASTERIDE,5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,190,0,190,G,0%
3241,6118010116360,TERBINAFINE GT,TERBINAFINE,250,MG,COMPRIME SECABLE,1 BOITE 14 COMPRIME,142,88.5,142,G,70%
3242,6118001270309,TERBINAFINE GT,TERBINAFINE,250,MG,COMPRIME SECABLE,1 BOITE 14 COMPRIME,142,88.5,142,G,70%
3243,6118000250586,DRAMAMINE,DIMENHYDRINATE,50,MG,COMPRIME PELLICULE QUADRISECABLE,1 BOITE 10 COMPRIME,8.6999999999999993,5.7,8.6999999999999993,P,0%
3244,6118000091967,VOMISTOP 0.1 %,METOCLOPRAMIDE,0.1,%,SOLUTION BUVABLE,1 FLACON 130 ML,11,7.3,11,G,0%
3245,6118000240051,AUREOMYCINE 3%,CHLORTETRACYCLINE,3,%,POMMADE,1 TUBE 15 G,9.3000000000000007,5.8,9.3000000000000007,G,70%
3246,6118000010548,ELUDRIL,CHLORHEXIDINE / CHLORBUTANOL,0.5 / 0.5,% / %,SOLUTION POUR BAIN DE BOUCHE,1 FLACON 90 ML,17.75,11.7,17.75,P,0%
3247,6118001100309,DETENSIEL,BISOPROLOL,10,MG,COMPRIME PELLICULE SECABLE,1 BOITE 28 COMPRIME PELLICULE,69.7,46.1,69.7,P,70%
3248,6118000140580,BRONCHOKOD,CARBOCYSTEINE,2,%,SIROP,1 FLACON 125 ML,12.95,8.6,12.95,G,0%
3249,6118000320012,HEMOPUR B1,CONCENTRE POUR HEMODIALYSE,,NA,SOLUTION POUR HEMODIALYSE,1 BIDON 10 L,67.3,0,67.3,G,70%
3250,6118010026546,LIPISTAT,SIMVASTATINE,20,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,130,81.2,130,G,70%
3251,6118001240029,LIPISTAT,SIMVASTATINE,20,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,130,81.2,130,G,70%
3252,6118010118081,THIAM 250 MG/5ML,THIAMPHENICOL,250,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,33,20.6,33,G,70%
3253,6118000180746,THIAM 250 MG/5ML,THIAMPHENICOL,250,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,33,20.6,33,G,70%
3254,6118000021285,STAGID,METFORMINE,280,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,36.200000000000003,22.6,36.200000000000003,G,70%
3255,6118001250516,TRINOMYC,FLUCONAZOLE,2,MG,SOLUTION POUR PERFUSION,1 FLACON 50 ML,144.1,89.8,144.1,G,70%
3256,6118001270798,TOPIRAMATE GT 50 MG,TOPIRAMATE,50,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,192.8,127.5,192.8,G,0%
3257,6118000020479,BIOTONE,TEINTURE DE KOLA / ACIDE PHOSPHORIQUE,3.36 / 0.28,G / G,SOLUTION BUVABLE,1 BOITE 30 AMPOULE BUVABLE,74.900000000000006,49.5,74.900000000000006,P,0%
3258,6118000041030,CIVASTINE,SIMVASTATINE,20,MG,COMPRIME ENROBE,1 BOITE 14 COMPRIME,69,43.1,69,G,70%
3259,6118010023491,AMUCHUN 5,CHLOROXYDANT / ELECTROLYTIQUE,0.055 / 0.9,G / G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 200 ML,16.95,0,16.95,G,0%
3260,6118010020292,OLICLINOMEL N7-1000E,ACIDES AMINES / HUILES DOLIVE ET SOJA RAFFINES,,NA / NA,SOLUTION ET EMULSION POUR PERFUSION,1 POCHE 1 L,0,270,270,G,0%
3261,6118001250431,OLICLINOMEL N7-1000E,ACIDES AMINES / HUILES DOLIVE ET SOJA RAFFINES,,NA / NA,SOLUTION ET EMULSION POUR PERFUSION,1 POCHE 1 L,0,270,270,G,0%
3262,6118000071112,DIPICOR,AMLODIPINE,5,MG,COMPRIME,1 BOITE 30 COMPRIME,55,34.4,55,G,70%
3263,6118000080619,FURADANTINE,NITROFURANTOINE,50,MG,GELULE,1 BOITE 21 GELULE,26,17.2,17.3,P,70%
3264,6118000030461,ULCIDINE,FAMOTIDINE,40,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME,128.5,85,128.5,G,0%
3265,6118001070695,FENOGAL,FENOFIBRATE,200,MG,GELULE,1 BOITE 30 GELULE,110,68.7,110,G,70%
3266,6118000090496,NIFARM,NIFEDIPINE,10,MG,CAPSULE,1 BOITE 30 CAPSULE,67.150000000000006,0,67.150000000000006,G,70%
3267,6118001181797,NAVELBINE,VINORELBINE,30,MG,CAPSULE MOLLE,1 BOITE 1 CAPSULE,1028,750,1028,P,70%
3268,6118001090747,BONEFOS 800 MG,CLODRONATE DISODIQUE,800,MG,COMPRIME PELLICULE,1 BOITE 100 COMPRIME PELLICULE,3848,2545.4,3848,P,0%
3269,6118001050802,ACTEMRA 80MG/4ML,TOCILIZUMAB,80,MG/4ML,SOLUTION A DILUER POUR PERFUSION,1 FLACON 10 ML,0,1759.7,1759.7,P,0%
3270,6118000130093,DICLOMAX,DICLOFENAC,100,MG,GELULE LP,1 BOITE 10 GELULE,30.8,19.2,30.8,G,70%
3271,6118001030057,ACULAR,KETOROLAC,0.5,%,COLLYRE,1 FLACON 5 ML,38.9,24.2,38.9,P,70%
3272,6118000240655,PROGESTOGEL,PROGESTERONE,1,%,GEL,1 TUBE 80 G,23.2,15.3,23.2,P,0%
3273,6118000020080,GLUCOSE 5% SOTHEMA,GLUCOSE,5,%,SOLUTION POUR PERFUSION,1 POCHE 1 L,25.7,17,25.7,G,0%
3274,6118001270521,ARTELAC,HYPROMELLOSE,3.20,MG,COLLYRE,1 FLACON 10 ML,28.8,19,28.8,G,0%
3275,6118001271009,ONGECIN,GEMCITABINE,200,MG,POUDRE POUR SOLUTION POUR PERFUSION,1 FLACON 10 ML,257,161.19999999999999,257,G,70%
3276,6118000120070,ATENOR,ATENOLOL,100,MG,COMPRIME SECABLE,1 BOITE 56 COMPRIME,71,44.4,71,G,70%
3277,6118010000560,CHRONO-INDOCID,INDOMETACINE,75,MG,GELULE,1 BOITE 20 GELULE,58.95,0,58.95,P,70%
3278,6118001050314,PEGASYS,INTERFERON ALFA-2A PEGYLE,135,ï¿½G,SOLUTION INJECTABLE,1 BOITE 1 SERINGUE,2231,1885,2231,P,70%
3279,6118000090236,COLLUXID,CHLORHEXIDINE / BENZALKONIUM,100 / 250,MG / MG,SOLUTION POUR BAIN DE BOUCHE,1 FLACON 120 ML,15.5,0,15.5,G,0%
3280,6118000081753,PREDNI 20,PREDNISOLONE,20,MG,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME,42,26.2,42,G,70%
3281,6118000021063,OSPAMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 16 COMPRIME,78.400000000000006,48.8,78.400000000000006,G,70%
3282,6118000240778,RIACEN,PIROXICAM,20,MG,GELULE,1 BOITE 20 GELULE,79.7,49.6,79.7,G,70%
3283,6118001140961,REQUIP 0.25 MG,ROPINIROLE,0.25,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,56.3,37.200000000000003,56.3,P,0%
3284,6118000030218,FLOXAM,FLUCLOXACILLINE,250,MG,PREPARATION INJECTABLE,1 BOITE 1 FLACON,10.8,7.1,10.8,G,70%
3285,6118000080848,VISCERALGINE,TIEMONIUM,20,MG,SUPPOSITOIRE,1 BOITE 20 SUPPOSITOIRE,17.3,11.4,17.3,P,70%
3286,6118001120680,METHERGIN,METHYLERGOMETRINE,0.125,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,27.9,17.399999999999999,27.9,P,70%
3287,6118000070030,AMOXICILLINE LLORENTE,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,28.9,18,28.9,G,70%
3288,6118000013136,DICLOFENAC WIN 50 MG,DICLOFENAC,50,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 20 COMPRIME ENROBE GASTRO-RESISTANT,28.3,18.7,28.3,G,70%
3289,6118000040217,CODOLIPRANE,PARACETAMOL / CODEINE,400 / 20,MG / MG,COMPRIME SECABLE,1 BOITE 16 COMPRIME,22.2,13.9,22.2,P,70%
3290,6118000060826,PROFENID LP,KETOPROFENE,200,MG,COMPRIME LP,1 BOITE 14 COMPRIME,84.5,52.6,75,P,70%
3291,6118001182169,SELSUN,SULFURE DE SELENIUM,2.5,%,SUSPENSION POUR APPLICATION LOCALE,1 FLACON 120 ML,46.7,30.9,46.7,P,0%
3292,6118000170244,SUPRADYNE SANS SUCRE,MULTIVITAMINES ET MINERAUX,,NA,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,36.5,24.1,36.5,P,0%
3293,6118000170464,SUPRADYNE SANS SUCRE,MULTIVITAMINES ET MINERAUX,,NA,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,36.5,24.1,36.5,P,0%
3294,6118001081745,RILUTEK 50MG,RILUZOLE,50,MG,COMPRIME PELLICULE,1 BOITE 56 COMPRIME PELLICULE,0,3105,3105,P,0%
3295,6118000100287,TRIVASTAL,PIRIBEDIL,50,MG,COMPRIME LP,1 BOITE 30 COMPRIME,110.5,68.900000000000006,110.5,P,70%
3296,6118000032021,TETRACYCLINE LAPROPHAN,TETRACYCLINE,250,MG,COMPRIME ENROBE,1 BOITE 16 COMPRIME DRAGEFIE,23.8,0,23.8,G,0%
3297,6118001150465,OKA-VINBLASTIN,VINBLASTINE,10,MG,POUDRE POUR SOLUTION INJECTABLE,1 FLACON 10 ML,124,77.5,124,G,70%
3298,6118001070305,HUMALOG,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE,1 STYLO 3 ML,111,0,73,P,70%
3299,6118001182367,TENORMINE,ATENOLOL,5,MG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,75.3,49.8,75.3,P,70%
3300,6118000070412,FLOXIL,FLUCLOXACILLINE,500,MG,GELULE,1 BOITE 24 GELULE,113.3,70.599999999999994,113.3,G,70%
3301,6118001181599,METHOTREXATE BIODIM,METHOTREXATE,5,MG,SOLUTION INJECTABLE,1 FLACON 2 ML,30.7,19.2,30.7,G,70%
3302,6118000082019,MEFSAL,MELOXICAM,15,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME SECABLE,43.9,27.3,43.9,G,70%
3303,6118001120147,ESTROFEM,ESTRADIOL,2,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,95.9,63.4,95.9,P,0%
3304,6118010118180,MARVIL,OLANZAPINE,10,MG,COMPRIME,1 BOITE 28 COMPRIME,318,211,318,G,70%
3305,6118000131038,MARVIL,OLANZAPINE,10,MG,COMPRIME,1 BOITE 28 COMPRIME,318,211,318,G,70%
3306,6118000150046,BACTRIM,SULFAMETHOXAZOLE / TRIMETHOPRIME,200 / 40,MG / MG,SUSPENSION BUVABLE,1 FLACON 100 ML,28.2,17.600000000000001,21.2,P,70%
3307,6118000330035,LOSARTAN GT,LOSARTAN,100,MG,COMPRIME PELLICULE SECABLE,1 BOITE 20 COMPRIME PELLICULE,120,75,120,G,70%
3308,6118000020134,MEDIVEINE,DIOSMINE,300,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,42,27.75,42,G,0%
3309,6118001100064,OEDES,OMEPRAZOLE,20,MG,GELULE,1 BOITE 7 GELULE,42,26.2,42,G,70%
3310,6118010014017,BONDRONAT 6MG/6ML,ACIDE IBANDRONIQUE,6,MG,SOLUTION A DILUER POUR PERFUSION,1 AMPOULE 6 ML,2909,2546,2909,P,70%
3311,6118001050703,BONDRONAT 6MG/6ML,ACIDE IBANDRONIQUE,6,MG,SOLUTION A DILUER POUR PERFUSION,1 AMPOULE 6 ML,2909,2546,2909,P,70%
3312,6118000031826,PARANTAL,PARACETAMOL,650,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,17.7,11,17.7,G,70%
3313,6118000150114,CLARADOL PLUS,PARACETAMOL / PROPYPHENAZONE,250 / 150,MG / MG,COMPRIME,1 BOITE 20 COMPRIME,30.6,0,30.6,P,0%
3314,6118010119644,GEPRID,GLIMEPIRIDE,1,MG,COMPRIME,1 BOITE 60 COMPRIME,79.2,49.5,79.2,G,70%
3315,6118000241935,GEPRID,GLIMEPIRIDE,1,MG,COMPRIME,1 BOITE 60 COMPRIME,79.2,49.5,79.2,G,70%
3316,6118001030095,CELLUVISC,CARMELLOSE,4,MG/0.4ML,COLLYRE,1 BOITE 30 RECIPIENT UNIDOSE,44.4,27.7,44.4,P,70%
3317,6118000090168,BAITANET D,POLYVIDONE IODEE,10,%,SOLUTION POUR APPLICATION LOCALE,1 FLACON 550 ML,41,27.1,41,G,0%
3318,6118000061236,EXACYL,ACIDE TRANEXAMIQUE,1,G,SOLUTION BUVABLE,1 BOITE 5 AMPOULE,37.4,23.3,37.4,P,70%
3319,6118001030187,FEMARA,LETROZOLE,2.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,1021,742,713,P,70%
3320,6118000220220,CURAM,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 125,MG / MG,COMPRIME ENROBE,1 BOITE 12 COMPRIME,119.05,78.75,119.05,G,70%
3321,6118000220046,CATAFLAM,DICLOFENAC,25,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,24.6,15.4,20,P,70%
3322,6118001100293,METEOSPASMYL,ALVERINE / SIMETHICONE,60 / 300,MG / MG,CAPSULE MOLLE,1 BOITE 20 CAPSULE,40.4,25.2,40.4,P,70%
3323,6118000070740,REMOX,PIROXICAM,1,%,CREME,1 TUBE 50 G,38.75,25.6,38.75,G,0%
3324,6118001270347,RAMIPRIL/HYDROCHLOROTHIAZIDE GT 2.5 MG/12.5 MG,RAMIPRIL / HYDROCHLOROTHIAZIDE,2.5/12.5,MG / MG,COMPRIME,1 BOITE 28 COMPRIME,104,0,104,G,0%
3325,6118000010500,DUPHASTON,DYDROGESTERONE,10,MG,COMPRIME PELLICULE SECABLE,1 BOITE 10 COMPRIME,47.7,29.7,47.7,P,70%
3326,6118001090211,LEVITRA,VARDENAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 1 COMPRIME,165,109.1,165,P,0%
3327,6118010032844,GONAL-F 75 UI,FOLLITROPINE ALFA,75,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,286.3,189.4,286.3,P,0%
3328,6118001260263,GONAL-F 75 UI,FOLLITROPINE ALFA,75,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,286.3,189.4,286.3,P,0%
3329,6118000032229,MYCOSTATINE,NYSTATINE,100000,UI,SUSPENSION BUVABLE,1 FLACON 24 ML,22.9,0,19.399999999999999,P,70%
3330,6118001050819,ACTEMRA 200MG/10ML,TOCILIZUMAB,200,MG/10ML,SOLUTION A DILUER POUR PERFUSION,1 FLACON 20 ML,0,4399.3999999999996,4399.3999999999996,P,0%
3331,6118000130062,OMEGEN,OMEPRAZOLE,10,MG,GELULE GASTRO-RESISTANTE,1 BOITE 28 GELULE GASTRO-RESISTANTE,60,37.4,60,G,70%
3332,6118001030491,FLUORESCEINE 10 % FAURE,FLUORESCEINE SODIQUE,10,%,SOLUTION INJECTABLE,10 AMPOULE 5 ML,295,195.8,295,P,70%
3333,6118000030010,ANTAGON H2,CIMETIDINE,200,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE,57.2,35.6,57.2,G,70%
3334,6118001120635,LOXEN,NICARDIPINE,20,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,65.400000000000006,40.9,65.400000000000006,P,70%
3335,6118000021346,PROGOR,DILTIAZEM,300,MG,GELULE LP,1 BOITE 28 GELULE,155,96.9,155,G,70%
3336,6118000060673,COLTRAMYL,THIOCOLCHICOSIDE,4,MG,SOLUTION INJECTABLE,1 BOITE 6 AMPOULE,55.7,36.799999999999997,55.7,P,0%
3337,6118001170623,INSPRA 25 MG,EPLERENONE,25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,398,263.3,398,P,0%
3338,6118001090105,CHRONADALATE L.P,NIFEDIPINE,60,MG,COMPRIME OSMOTIQUE LP,1 BOITE 30 COMPRIME,180.5,112.8,180.5,P,70%
3339,6118001251070,DOPEZIL RANBAXY,DONEPEZIL,5,MG,POUDRE POUR SUSPENSION INJECTABLE,1 BOITE 28 COMPRIME PELLICULE,329.6,218,329.6,G,70%
3340,6118010114038,OSMOSINE,HYDROXYDE DE MAGNESIUM,1,G/5ml,SUSPENSION BUVABLE,1 FLACON 260 ML,34,22.5,34,G,0%
3341,6118000210054,OSMOSINE,HYDROXYDE DE MAGNESIUM,1,G/5ml,SUSPENSION BUVABLE,1 FLACON 260 ML,34,22.5,34,G,0%
3342,6118010027802,FONZYLANE,BUFLOMEDIL,150,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,98.3,65,98.3,P,0%
3343,6118001182848,FONZYLANE,BUFLOMEDIL,150,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,98.3,65,98.3,P,0%
